"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","496","[WEB] Should add product review with valid data. Case: 'email' username contains only underscore '-'","tests.web.component.review","2026-07-20","passed","2026-07-20","TestReviewComponent","test_review_component","",""
"","1348","[WEB Component] Should not add negative products count to cart when click on add to cart button","tests.web.component.product","2026-07-20","passed","2026-07-20","TestProductCard","test_product_details_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' is word","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","3303","[WEB] Sign up with valid data. Case: 'name' length = min + 1","tests.web.component.auth","2026-07-20","passed","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","1198","[WEB Component] Add product notification should be closed when click on close button","tests.web.component.base","2026-07-20","passed","2026-07-20","TestNotificationComponent","test_notification_component","",""
"","5168","[WEB] Sign in with valid data","tests.web.component.auth","2026-07-20","passed","2026-07-20","TestLoginWeb","test_login_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'first_name' is empty","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'address1' length = max + 1","tests.api.user","2026-07-20","skipped","2026-07-20","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'name' is empty","tests.api.user","2026-07-20","skipped","2026-07-20","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains domain with one letter","tests.web.component.review","2026-07-20","skipped","2026-07-20","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' not contains '@' symbol","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'address2' length = min + 1","tests.web.component.auth","2026-07-20","skipped","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_day' is invalid positive","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
